Nxtimesteps,Sum.of.wis,Variance.in.log.fitness
590,598.207881,0.015464867336001512
591,598.398446,0.017109641568193411
592,594.063948,0.016857114597630004
593,592.365964,0.016291627901311754
594,588.745077,0.019353794898675163
595,588.300428,0.018586321367015910
596,587.871599,0.018753354711806818
597,584.706734,0.019572663052136265
598,590.283240,0.018811268996171346
599,592.850671,0.016170903615584060
600,594.185381,0.016799794291006708
601,599.646321,0.015753454636018294
602,597.621183,0.016914222397363485
603,598.765250,0.015846681659166612
604,598.873525,0.015208489820486854
605,597.959607,0.015316394896194411
606,601.375493,0.014079956110813583
607,600.947976,0.015077650232845333
608,605.340979,0.015135278715359777
609,608.704315,0.014233238234813967
610,608.869861,0.014379327770201586
611,607.820767,0.015104590811256506
612,613.038063,0.015063302784724210
613,615.587543,0.013622985980734395
614,611.979301,0.016126858652760905
615,613.289182,0.015452467846197363
616,612.818158,0.015359839108349989
617,611.178183,0.014830967930336312
618,610.440797,0.015241248283375915
619,611.311825,0.015436170188914695
620,608.112196,0.015892921551148284
621,611.171464,0.015804971866436424
622,609.860746,0.014474603605237975
623,604.069799,0.014987633987896935
624,600.167791,0.016075496035922926
625,598.217564,0.015132504336532101
626,600.079422,0.016076660997785142
627,592.626731,0.015629556602974343
628,594.373375,0.015191576218920946
629,588.303504,0.015262522265123030
630,588.608724,0.018415486534600484
631,583.583806,0.017992723627149695
632,590.412164,0.016574049522484660
633,591.974437,0.016096662350319348
634,589.180693,0.016451328592793212
635,602.036827,0.015867086450563794
636,603.881815,0.014712544709446959
637,603.927393,0.014297828559553877
638,599.155210,0.013925182634906752
639,596.618697,0.013673481818568166
640,600.438973,0.014844257512381566
641,600.764191,0.014972257588029199
642,602.337701,0.015867507985450217
643,604.603432,0.015413744599831410
644,607.288145,0.014422439425418730
645,602.992508,0.014855247408867202
646,603.759150,0.014850271236488671
647,598.403738,0.015904825994846002
648,601.857801,0.015302185538710220
649,600.372815,0.015335068706630697
650,601.189182,0.014544489764556650
651,599.899628,0.014930328775615787
652,601.557083,0.015849495045603432
653,598.106135,0.015832384415804528
654,600.311677,0.017050704758492387
655,599.631717,0.017292717511980523
656,593.012603,0.017285557539948156
657,592.451035,0.017524654591386222
658,592.824156,0.017261965924871846
659,589.260393,0.017450351399066297
660,591.421306,0.016432523448489438
661,595.123878,0.015215474906539473
662,594.388039,0.015623933551596978
663,595.044063,0.015403234693990336
664,600.126901,0.015700200386216459
665,600.235420,0.016117516737380697
666,607.020388,0.014197764337935849
667,606.982606,0.013406150008841307
668,611.980653,0.014733847486569201
669,605.251914,0.014463634045031476
670,607.517361,0.013677863165928545
671,606.945731,0.013103092374161834
672,601.777868,0.014149921917540163
673,606.881549,0.012372255400937794
674,605.205923,0.014043499626594461
675,606.679557,0.013404017275866608
676,607.779857,0.013605460533331174
677,609.250242,0.014296080530079486
678,604.850987,0.014335023764492926
679,609.111037,0.013878547157885180
680,607.306875,0.012527648365346908
681,608.950543,0.012680431438662708
682,604.416730,0.015043500265009167
683,597.870224,0.017122515009717620
684,597.579499,0.016071440985332676
685,587.866412,0.017166866623848427
686,589.841878,0.016315787738601217
687,588.204684,0.016957367795054062
688,587.248180,0.015205776037779896
689,584.314946,0.015821140123061465
690,583.134800,0.016505827962700330
691,581.648979,0.018876784857253085
692,586.306234,0.017328546316341176
693,587.248581,0.014805941946768902
694,588.654690,0.014830913837143628
695,589.058478,0.016382406401478138
696,590.501817,0.015988917755591699
697,588.733657,0.015971630083399125
698,587.868838,0.014278420914683246
699,589.507821,0.014398834696909207
700,587.749635,0.016524641629494369
701,592.854028,0.016046136132579179
702,584.990986,0.017987112090191448
703,585.622583,0.017401732699095167
704,586.011008,0.016265427548380874
705,587.214691,0.016568885948322652
706,596.350000,0.014341715895928447
707,597.820555,0.014736380827111283
708,600.076586,0.013105721107106167
709,601.319167,0.014432506800238495
710,599.095734,0.015349925278961401
711,597.206232,0.016181795628768821
712,601.166099,0.013941194223304679
713,608.017251,0.013201704645003321
714,607.990150,0.014137683429926952
715,602.601875,0.014549025814236371
716,606.959924,0.013865031936810936
717,601.758693,0.014990222419877875
718,599.124191,0.015632003427046702
719,601.053412,0.014044463100958826
720,603.596798,0.014376947233115476
721,598.209786,0.015651175386016583
722,595.496617,0.016171669890155768
723,589.788364,0.015986606280519088
724,592.854556,0.016428212847730429
725,593.742765,0.015922912106589041
726,594.015894,0.017781397844968502
727,594.647692,0.016468038258014173
728,597.354838,0.015997005927144019
729,601.085376,0.016113393269793198
730,595.479714,0.015865738109968983
731,600.399785,0.015731219986497135
732,595.860660,0.016113171961843375
733,601.564315,0.016124238227924175
734,603.465278,0.015155969090558176
735,604.643521,0.015147109615204884
736,608.032175,0.013865388548825365
737,605.876862,0.014282557065512107
738,613.275351,0.013984479089525987
739,617.734371,0.014336263338061067
740,620.926086,0.015229742509280724
741,619.412397,0.012847574898538749
742,619.788447,0.012901396066722330
743,618.660698,0.012890935164689128
744,619.902329,0.013817646884727062
745,617.117556,0.014526689415208854
746,617.665286,0.013648668650193008
747,610.751675,0.013936462412930334
748,613.648649,0.014368391395677674
749,614.799660,0.017160310665287649
750,614.567811,0.015911939143092822
751,610.761630,0.014555669213939151
752,610.232622,0.015089625728997431
753,616.860013,0.014443289921151794
754,618.804320,0.013620103867902970
755,621.571954,0.014334019188001458
756,617.821973,0.014302748474240677
757,618.815647,0.014707952262370146
758,618.313438,0.014692172066888129
759,622.098154,0.014239012027609967
760,618.011824,0.015560359734119122
761,614.860426,0.015432082178502221
762,614.890248,0.015868746074914470
763,611.071836,0.014920606843676146
764,610.157126,0.014872134366079415
765,608.011584,0.015065060951060834
766,609.398518,0.014865520371269352
767,610.463897,0.015596612378385732
768,612.325796,0.016533562590415211
769,612.833815,0.015964682153928784
770,618.174503,0.016598587250294103
771,620.330161,0.015471930565957397
772,620.013756,0.016231590187045963
773,623.255446,0.015089033188096217
774,617.950473,0.015479172209382453
775,614.822705,0.016381405996184709
776,615.752493,0.014489648522317685
777,615.942710,0.014536832010005895
778,616.538463,0.015407026617982341
779,621.002129,0.015901095422190266
780,618.953462,0.016911965104576428
781,616.922817,0.015171068012137232
782,618.928684,0.015232059973803187
783,623.183290,0.015098362044291987
784,625.581104,0.014927123532889806
785,620.878692,0.015209112480720263
